"","player","pitch_type","year","rank","perc","sim_player"
"535",605177,"FF","2017","first","96.3773814403282",571578
"536",605177,"FF","2018","first","96.464721008098",571578
"537",605177,"FF","2019","first","96.8986067291386",641835
"538",605177,"FF","2021","first","97.1812558707042",519293
"539",605177,"FF","2022","first","96.1047445879453",543779
"540",501955,"FF","2015","first","97.0140775811302",592426
"541",501955,"FF","2016","first","97.5214395885559",623167
"542",547973,"FF","2015","first","93.2163312874321",670970
"543",547973,"FF","2016","first","92.8291234634327",670970
"544",547973,"FF","2017","first","94.1177705143853",670970
"545",547973,"FF","2018","first","94.7747629423177",622780
"546",547973,"FF","2019","first","94.8646899494853",622780
"547",547973,"FF","2021","first","94.7539357864585",676979
"548",547973,"FF","2022","first","95.8373072202886",676979
"549",608638,"FF","2016","first","97.8744298134819",543339
"550",543022,"FF","2016","first","97.7068930412155",518876
"551",543022,"FF","2017","first","96.0877474287767",519326
"552",543022,"FF","2018","first","97.7342615589718",502272
"553",543022,"FF","2019","first","97.2269748920228",607457
"554",445926,"FF","2015","first","96.9088947303554",465629
"555",445926,"FF","2016","first","98.241928572113",606160
"556",445926,"FF","2017","first","96.8348548669435",573186
"557",445926,"FF","2018","first","97.5102979368779",596133
"558",445926,"FF","2019","first","97.3883888754316",547888
"559",612672,"FF","2015","first","97.321333206675",527048
"560",612672,"FF","2016","first","98.0166076057995",448609
"561",612672,"FF","2017","first","96.420834490971",448609
"562",612672,"FF","2018","first","97.1549124532641",448609
"563",612672,"FF","2019","first","96.2301921567055",593958
"564",643256,"FF","2018","first","90.9713071448656",503285
"565",643256,"FF","2019","first","90.1279535643529",501925
"566",643256,"FF","2021","first","90.1179580662406",503285
"567",643256,"FF","2022","first","89.7057899036582",628318
"568",571561,"FF","2015","first","95.8998128217815",488748
"569",571561,"FF","2016","first","97.3988109072941",579328
"570",571561,"FF","2017","first","97.0957329698785",650671
"571",571561,"FF","2018","first","95.4505595476335",643316
"572",518553,"FF","2018","first","92.6156508352721",503285
"573",518553,"FF","2019","first","93.0760315022278",503285
"574",518553,"FF","2021","first","93.1282836113633",680704
"575",518553,"FF","2022","first","93.5442648495021",680704
"576",542585,"FF","2019","first","97.8380619443861",547179
"577",542585,"FF","2021","first","97.1805035271682",547179
"578",542585,"FF","2022","first","97.6078603953593",657097
"579",650644,"FF","2021","first","95.9959707625452",643493
"580",650644,"FF","2022","first","96.0931704235763",425844
"581",664199,"FF","2019","first","97.8232122794608",656605
"582",664199,"FF","2021","first","97.7336071338292",500872
"583",664199,"FF","2022","first","98.2447887730728",520980
"584",664076,"FF","2021","first","96.1743583881492",621345
"585",664076,"FF","2022","first","95.682064097285",621381
"586",605182,"FF","2016","first","97.7599683154488",593417
"587",605182,"FF","2017","first","97.0182144522683",686973
"588",605182,"FF","2018","first","97.130755964709",607625
"589",605182,"FF","2019","first","97.7832425428707",592390
"590",605182,"FF","2022","first","98.1393957464447",450172
"591",461325,"FF","2015","first","97.1665460895489",656420
"592",461325,"FF","2016","first","96.8896572501232",434671
"593",461325,"FF","2017","first","97.5357321755846",477569
"594",461325,"FF","2018","first","98.307986738352",592644
"595",461325,"FF","2019","first","96.5295799214358",592644
"596",461325,"FF","2021","first","96.4083906008149",641582
"597",502171,"FF","2016","first","97.7106059167199",476451
"598",595918,"FF","2016","first","96.7223814024099",664028
"599",595918,"FF","2017","first","97.4406845430736",621107
"600",595918,"FF","2018","first","97.3828617111539",643617
"601",595918,"FF","2019","first","97.0727060568571",608678
"602",543037,"FF","2015","first","97.5186906442201",593417
"603",543037,"FF","2016","first","97.6173618285627",504083
"604",543037,"FF","2017","first","96.9245286528137",625643
"605",543037,"FF","2018","first","97.9064520820646",594577
"606",543037,"FF","2019","first","97.5213862689517",656629
"607",543037,"FF","2021","first","96.9423924551056",669358
"608",543037,"FF","2022","first","97.302960016198",592815
"609",518566,"FF","2018","first","96.9936864595447",669456
"610",518566,"FF","2019","first","96.7025608487562",534910
"611",669395,"FF","2022","first","95.7943582153262",476454
"612",488786,"FF","2016","first","94.6666524421954",592779
"613",488786,"FF","2018","first","95.5762326152015",502260
"614",525768,"FF","2018","first","97.5746890007586",605232
"615",517008,"FF","2015","first","95.2472150097891",502042
"616",517008,"FF","2016","first","95.2228435396842",502042
"617",517008,"FF","2017","first","96.6864814392057",664199
"618",517008,"FF","2018","first","97.0690338776398",605242
"619",517008,"FF","2019","first","97.2691040155611",607188
"620",517008,"FF","2021","first","96.8998697217169",607188
"621",517008,"FF","2022","first","96.0513290529079",501955
"622",112526,"FF","2015","first","96.5489944640645",425786
"623",112526,"FF","2016","first","96.3030049934788",425786
"624",112526,"FF","2017","first","96.3517780684201",543606
"625",112526,"FF","2018","first","96.5715377805612",458708
"626",543045,"FF","2015","first","95.8129497327622",545357
"627",543045,"FF","2016","first","96.6452535848225",571760
"628",543045,"FF","2017","first","95.1943371451882",642028
"629",543045,"FF","2018","first","96.2941719177404",518617
"630",543045,"FF","2019","first","96.3642890246916",519242
"631",543045,"FF","2021","first","98.1358286991824",518617
"632",542266,"FF","2015","first","96.8018129970704",430641
"633",672710,"FF","2022","first","97.7595436365214",467008
"634",475857,"FF","2015","first","97.7191137330948",572750
"635",475857,"FF","2018","first","96.6942641256449",542960
"636",608641,"FF","2015","first","96.9204891655904",448609
"637",656322,"FF","2019","first","97.7331698482458",571704
"638",656322,"FF","2021","first","97.3153245406564",592454
"639",571578,"FF","2015","first","96.6948022040684",594857
"640",571578,"FF","2016","first","96.9068391028788",594857
"641",571578,"FF","2017","first","96.5339139830526",607536
"642",571578,"FF","2018","first","96.6782238560348",543169
"643",571578,"FF","2019","first","96.5908330048746",656354
"644",571578,"FF","2021","first","97.1680801822163",656529
"645",571578,"FF","2022","first","97.0381477999822",656529
"646",622772,"FF","2018","first","95.1979191785716",660271
"647",622772,"FF","2019","first","95.3049269182032",472610
"648",449170,"FF","2015","first","96.7350247514867",621052
"649",641482,"FF","2019","first","96.7991249711837",596074
"650",641482,"FF","2021","first","96.6949444348409",605333
"651",641482,"FF","2022","first","96.3332758586218",431148
"652",543054,"FF","2015","first","96.3775406021804",455119
"653",543054,"FF","2016","first","95.5376138959652",501381
"654",571584,"FF","2016","first","98.6948347836827",476589
"655",605194,"FF","2016","first","96.2433980001585",547749
"656",605194,"FF","2017","first","95.2371795318331",572750
"657",605194,"FF","2021","first","95.7078095238429",608716
"658",605194,"FF","2022","first","97.2861929587683",663366
"659",425840,"FF","2015","first","96.6663992021568",573064
"660",543056,"FF","2015","first","97.1937493567675",573064
"661",543056,"FF","2016","first","95.8619867200664",448802
"662",543056,"FF","2017","first","96.4053149485055",664285
"663",543056,"FF","2021","first","96.0181313622697",472551
"664",592229,"FF","2017","first","96.0903634154847",518452
"665",592229,"FF","2019","first","96.3604669504601",664042
"666",572788,"FF","2015","first","97.3497017665887",490063
"667",572788,"FF","2016","first","97.1257474937725",453284
"668",676710,"FF","2022","first","98.186991819415",608716
"669",605195,"FF","2017","first","96.8557426647445",519326
"670",605195,"FF","2018","first","96.2773932759462",664856
"671",605195,"FF","2019","first","97.0777427570034",621121
"672",605195,"FF","2021","first","96.5402124297116",621121
"673",622503,"FF","2021","first","96.7879266823645",425856
"674",622503,"FF","2022","first","96.856209702481",425856
"675",676979,"FF","2021","first","96.2627355890916",605483
"676",641490,"FF","2015","first","94.8120758449752",643230
"677",641490,"FF","2016","first","94.9929799346902",643230
"678",641490,"FF","2018","first","92.8469333177906",453192
"679",640444,"FF","2021","first","97.50545650634",501789
"680",640444,"FF","2022","first","97.7676349488823",656876
"681",456501,"FF","2015","first","97.7221307778655",656257
"682",456501,"FF","2016","first","97.2016595182442",656288
"683",456501,"FF","2017","first","96.5910603537927",475479
"684",456501,"FF","2018","first","96.1962421173456",572728
"685",456501,"FF","2021","first","97.177003444233",656257
"686",456501,"FF","2022","first","96.5582418679561",592130
"687",571035,"FF","2018","first","96.4062892139442",664856
"688",594792,"FF","2015","first","96.8457471874934",593417
"689",594792,"FF","2016","first","97.29009738378",592254
"690",657205,"FF","2016","first","96.3831981340554",621381
"691",657205,"FF","2018","first","97.0040561996077",621381
"692",595928,"FF","2017","first","97.2932059770776",571951
"693",595928,"FF","2021","first","97.9956880272222",601713
"694",664202,"FF","2022","first","97.4536659443449",518748
"695",664747,"FF","2022","first","92.6335062355382",592094
"696",500765,"FF","2017","first","98.1834103712787",450172
"697",621242,"FF","2016","first","96.8851642118189",670280
"698",621242,"FF","2017","first","97.7468045720028",669160
"699",621242,"FF","2018","first","96.9262166190467",518886
"700",621242,"FF","2019","first","96.1756096897229",666374
"701",621242,"FF","2021","first","93.9355491865543",670990
"702",621242,"FF","2022","first","94.2843849442523",543542
"703",545064,"FF","2015","first","96.7257278570171",545332
"704",545064,"FF","2019","first","95.3539881143677",516969
"705",471822,"FF","2015","first","98.122996453172",663878
"706",471822,"FF","2016","first","97.4480156060098",660271
"707",471822,"FF","2017","first","97.3292183673641",592454
"708",660546,"FF","2021","first","96.1875286192961",641627
"709",433579,"FF","2015","first","95.6295347294242",571510
"710",433579,"FF","2016","first","94.6337177210902",605388
"711",506433,"FF","2016","first","97.3879589827913",641941
"712",506433,"FF","2017","first","96.9161906780829",591693
"713",506433,"FF","2018","first","96.4578879037919",608601
"714",506433,"FF","2019","first","96.4192208965832",542888
"715",506433,"FF","2021","first","98.6160564959723",448855
"716",506433,"FF","2022","first","97.8465138974395",641871
"717",656353,"FF","2021","first","95.9697491664504",663776
"718",656353,"FF","2022","first","96.358565182254",663776
"719",656354,"FF","2018","first","97.0484252605001",543716
"720",656354,"FF","2019","first","96.2041299365965",669432
"721",656354,"FF","2021","first","97.2179450710585",607237
"722",656354,"FF","2022","first","97.8348643392624",595345
"723",606959,"FF","2017","first","97.1398317042743",519443
"724",451584,"FF","2015","first","96.9334200247787",593423
"725",451584,"FF","2016","first","98.1491932785742",608349
"726",451584,"FF","2017","first","97.1433133961943",592135
"727",451584,"FF","2018","first","97.0236835127724",607457
"728",451584,"FF","2019","first","97.4452418648268",623470
"729",451584,"FF","2021","first","97.1414171058199",642545
"730",594795,"FF","2016","first","95.5923278798641",518516
"731",594795,"FF","2017","first","94.9505850335564",605488
"732",594795,"FF","2019","first","95.951819638073",461829
"733",594795,"FF","2021","first","96.2039118849523",518516
"734",518603,"FF","2015","first","96.7919394745017",592716
"735",608328,"FF","2017","first","97.9845377484638",592644
"736",608328,"FF","2018","first","96.2885018315121",502004
"737",608328,"FF","2021","first","96.8309496307044",663423
"738",608328,"FF","2022","first","96.1187758425565",518813
"739",407822,"FF","2015","first","97.2618006692345",456034
"740",407822,"FF","2016","first","95.5683027621601",534737
"741",407822,"FF","2017","first","95.9123557380484",456034
"742",407822,"FF","2018","first","96.6883160457207",453385
"743",523989,"FF","2015","first","98.0205589287968",489294
"744",523989,"FF","2016","first","98.2940947316542",592717
"745",592254,"FF","2016","first","97.7888319152261",460156
"746",660853,"FF","2018","first","96.2623514815513",475857
"747",660853,"FF","2019","first","96.295120843854",593679
"748",660853,"FF","2021","first","97.0230693219617",572955
"749",660853,"FF","2022","first","97.4628115649251",663574
"750",534737,"FF","2016","first","96.4448391267762",612672
"751",594798,"FF","2015","first","97.1325042331247",605795
"752",594798,"FF","2016","first","97.7114037328965",543507
"753",594798,"FF","2017","first","97.4817360705133",543507
